customer_id,annual_income,num_children,num_teenagers,signup_date,days_since_last_purchase,has_recent_complaint,spend_wine,spend_fruits,spend_meat,spend_fish,spend_sweets,spend_gold,num_discount_purchases,num_web_purchases,num_catalog_purchases,num_store_purchases,web_visits_last_month,accepted_campaign_1,accepted_campaign_2,accepted_campaign_3,accepted_campaign_4,accepted_campaign_5,accepted_last_campaign,Age,days_since_signup,education_level_Master,education_level_PhD,education_level_Primary,education_level_Secondary,education_level_Unknown,marital_status_Married,marital_status_Partnership,marital_status_Single,marital_status_Widow,cluster_kmeans
10095,74165.0,0,0,2013-05-01,9,0,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,50,4586,0,1,0,0,0,0,0,0,0,1
8475,157243.0,0,1,2014-03-01,98,0,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,52,4282,0,1,0,0,0,1,0,0,0,2
4370,43482.0,2,1,2013-11-13,83,0,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,59,4390,0,0,0,0,0,0,1,0,0,0
10573,62551.0,0,0,2013-11-18,27,0,125,16,98,134,21,27,1,6,7,4,3,0,0,1,0,0,0,72,4385,0,0,0,0,0,0,0,0,0,1
3712,52332.0,0,0,2013-08-28,63,0,212,5,33,7,0,2,1,3,2,6,4,0,0,0,1,0,0,66,4467,0,0,0,0,0,0,0,0,0,0
6637,66951.0,0,0,2013-11-02,46,0,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,37,4401,0,0,0,0,0,0,0,1,0,1
3152,26091.0,1,1,2014-02-25,84,0,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,68,4286,0,0,0,0,0,0,1,0,0,0
5610,33456.0,1,1,2014-04-21,58,0,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,60,4231,0,0,0,0,0,0,1,0,0,0
6460,28718.0,1,0,2013-07-13,78,0,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,43,4513,0,0,0,0,0,1,0,0,0,0
1349,50447.0,2,0,2014-04-21,4,0,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,55,4231,0,0,0,0,0,1,0,0,0,0
1880,53537.0,1,1,2014-01-30,17,0,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,66,4312,0,1,0,0,0,0,1,0,0,0
641,52074.0,0,1,2014-04-04,77,0,59,0,12,0,0,48,1,2,2,2,4,0,0,1,0,0,0,58,4248,0,0,0,0,0,0,0,1,0,0
8717,80427.0,0,1,2012-09-12,56,0,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,50,4817,0,1,0,0,0,1,0,0,0,1
10314,83837.0,0,0,2012-12-16,79,0,847,66,119,86,89,111,1,9,10,5,4,1,0,0,1,0,1,77,4722,0,1,0,0,0,1,0,0,0,1
10854,38853.0,1,1,2014-05-23,90,0,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,55,4199,0,1,0,0,0,1,0,0,0,0
10492,38285.0,2,1,2014-06-24,96,0,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,66,4167,0,0,0,0,0,0,1,0,0,0
6935,78497.0,0,0,2013-12-01,44,0,207,26,447,75,0,223,1,5,7,12,2,1,0,0,0,0,0,74,4372,0,0,0,1,0,1,0,0,0,1
7698,51650.0,0,1,2014-05-11,81,0,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,49,4211,0,1,0,0,0,1,0,0,0,0
3559,16248.0,1,0,2014-05-10,77,0,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,37,4212,0,0,0,1,0,1,0,0,0,0
10562,66835.0,0,0,2013-09-28,21,0,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,79,4436,1,0,0,0,0,1,0,0,0,1
10796,30477.0,1,0,2014-01-22,16,0,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,41,4320,1,0,0,0,0,1,0,0,0,0
2563,28249.0,0,0,2014-06-15,80,0,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,64,4176,0,0,1,0,0,1,0,0,0,0
3518,25271.0,1,0,2012-12-05,45,0,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,42,4733,0,0,0,0,0,1,0,0,0,0
5823,51411.0,0,1,2014-03-08,63,0,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,55,4275,0,1,0,0,0,0,0,1,0,0
3934,61286.0,0,1,2013-08-02,34,0,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,59,4493,0,0,0,0,0,1,0,0,0,2
6982,74068.0,0,0,2013-03-19,14,0,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,49,4629,0,0,0,0,0,1,0,0,0,1
6431,45759.0,1,1,2013-02-23,13,0,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,61,4653,0,1,0,0,0,1,0,0,0,0
9733,24882.0,1,0,2012-09-09,52,0,1,4,10,29,0,36,1,1,1,2,6,0,0,1,0,0,0,47,4820,0,0,1,0,0,0,1,0,0,0
5602,66973.0,0,0,2013-05-17,98,0,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,36,4570,0,1,0,0,0,0,1,0,0,1
1324,38872.0,1,0,2013-05-30,93,0,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,37,4557,0,0,0,0,0,1,0,0,0,0
326,51148.0,1,1,2013-02-18,38,0,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,52,4658,0,0,0,0,0,1,0,0,0,2
7224,31353.0,1,1,2013-12-29,24,0,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,48,4344,0,0,0,0,0,1,0,0,0,0
6999,69661.0,0,0,2014-05-13,80,0,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,45,4209,1,0,0,0,0,1,0,0,0,1
9938,80067.0,0,0,2013-09-19,82,0,519,17,813,27,173,51,1,4,6,6,2,0,0,0,0,1,0,71,4445,0,0,0,0,0,1,0,0,0,1
6422,86718.0,0,0,2013-01-17,20,0,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,71,4690,0,0,0,0,0,1,0,0,0,1
3182,46854.0,1,1,2014-03-31,81,0,96,1,79,7,1,79,6,5,1,3,8,0,0,1,0,0,1,52,4252,0,1,0,0,0,0,0,1,0,2
7300,69142.0,0,1,2014-06-29,50,0,448,4,34,6,4,39,3,8,1,7,5,0,0,0,1,0,0,73,4162,0,0,0,0,1,0,0,0,0,2
10424,75922.0,0,0,2013-12-09,60,0,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,57,4364,0,0,0,0,0,0,0,1,0,1
8727,63693.0,0,1,2013-10-14,63,0,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,47,4420,0,0,0,0,0,0,0,0,0,1
2798,102160.0,0,0,2012-11-02,54,0,763,29,138,76,176,58,0,7,9,10,4,1,0,0,1,1,1,48,4766,0,1,0,0,0,0,1,0,0,1
1030,40637.0,1,1,2013-07-17,72,0,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,60,4509,0,1,0,0,0,0,0,1,0,0
624,18890.0,0,0,2012-11-10,5,0,6,4,1,7,2,15,1,0,1,2,6,0,0,1,0,0,1,41,4758,1,0,0,0,0,0,0,1,0,0
5176,29604.0,1,0,2013-12-08,88,0,7,6,13,7,6,14,1,1,0,3,9,0,0,1,0,0,0,37,4365,0,0,0,0,0,0,1,0,0,0
5552,48721.0,1,1,2013-05-13,50,0,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,62,4574,1,0,0,0,0,0,0,0,0,2
868,44794.0,0,1,2014-06-08,99,0,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,59,4183,0,0,0,0,0,1,0,0,0,0
380,64497.0,0,1,2012-09-10,17,0,1170,48,320,42,32,192,5,11,4,9,8,0,0,1,0,0,1,71,4819,0,0,0,0,0,0,0,0,0,1
2677,46097.0,0,1,2013-03-31,11,0,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,69,4617,0,0,0,0,0,0,1,0,0,2
6521,77972.0,0,0,2014-03-18,18,0,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,71,4265,0,0,0,0,0,0,1,0,0,1
6927,44377.0,1,1,2012-10-05,70,0,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,57,4794,0,1,0,0,0,1,0,0,0,2
2877,46014.0,1,1,2013-01-21,21,0,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,51,4686,1,0,0,0,0,0,1,0,0,2
0,70951.0,0,0,2013-05-04,66,0,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,40,4583,0,0,0,0,0,1,0,0,0,1
1584,41443.0,1,0,2014-04-01,79,0,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,48,4251,0,0,0,0,0,1,0,0,0,2
7264,52195.0,2,1,2014-05-12,2,0,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,47,4210,0,0,0,1,0,0,0,1,0,0
6274,83790.0,0,0,2013-11-15,81,0,1076,16,417,42,48,16,1,8,10,6,3,0,0,0,1,1,0,77,4388,1,0,0,0,0,1,0,0,0,1
1377,44551.0,0,1,2013-08-31,24,0,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,71,4464,1,0,0,0,0,0,0,0,1,2
454,69508.0,1,0,2012-11-14,48,0,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,45,4754,0,0,0,0,0,0,1,0,0,1
1755,45204.0,1,0,2014-04-11,93,0,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,37,4241,0,0,0,1,0,0,1,0,0,0
2075,72460.0,0,0,2013-11-14,56,0,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,56,4389,0,0,0,0,0,1,0,0,0,1
4785,77622.0,0,2,2014-04-14,3,0,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,55,4238,0,1,0,0,0,0,1,0,0,2
9076,30732.0,1,0,2013-01-05,44,0,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,45,4702,0,1,0,0,0,1,0,0,0,0
7079,63887.0,0,1,2012-09-08,38,0,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,63,4821,0,0,0,0,0,0,0,0,0,1
4653,42011.0,1,0,2013-03-26,46,0,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,47,4622,0,0,0,0,0,0,1,0,0,0
7375,51369.0,0,1,2012-10-25,84,0,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,49,4774,0,0,0,0,0,0,1,0,0,2
709,51537.0,0,1,2012-12-09,27,0,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,73,4729,0,0,0,0,0,0,0,0,0,2
460,79930.0,0,0,2012-08-08,72,0,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,53,4852,0,1,0,0,0,1,0,0,0,1
3726,34320.0,1,0,2014-02-16,66,0,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,39,4295,0,1,0,0,0,0,1,0,0,0
6798,37070.0,1,1,2013-03-20,30,0,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,59,4628,0,0,0,0,0,0,0,1,0,2
5341,81975.0,0,1,2013-01-05,2,0,983,76,184,180,138,27,1,6,3,4,7,0,0,0,0,1,0,63,4702,0,0,0,1,0,0,0,0,0,1
1606,38590.0,1,0,2013-05-15,65,0,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,54,4572,0,0,0,0,0,0,1,0,0,0
9617,15033.0,0,0,2014-04-16,37,0,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,74,4236,0,0,0,0,0,0,0,1,0,0
3233,62745.0,0,1,2013-03-23,89,0,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,60,4625,0,1,0,0,0,1,0,0,0,1
89,22212.0,1,0,2013-12-09,49,0,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,50,4364,0,0,0,1,0,1,0,0,0,0
2936,23661.0,1,0,2013-12-04,46,0,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,43,4369,1,0,0,0,0,0,1,0,0,0
9449,79761.0,0,1,2013-10-04,32,0,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,67,4430,0,1,0,0,0,0,0,1,0,1
7297,7500.0,1,0,2013-12-26,54,0,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,52,4347,0,0,0,0,0,0,0,1,0,0
313,73455.0,0,0,2013-10-28,98,0,901,61,757,186,163,20,1,6,5,10,3,0,0,0,1,0,0,57,4406,0,0,0,0,1,0,0,0,1,1
9940,64961.0,0,1,2012-12-23,97,0,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,67,4715,0,0,0,0,0,0,1,0,0,1
10735,22804.0,1,0,2013-07-31,75,0,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,54,4495,0,0,0,0,0,0,0,1,0,0
9529,73687.0,0,0,2013-11-28,8,0,559,153,503,218,13,181,1,3,9,9,2,1,0,0,0,0,1,35,4375,0,0,0,0,0,1,0,0,0,1
6439,61074.0,0,1,2012-08-17,37,0,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,67,4843,0,0,0,0,0,1,0,0,0,2
7411,31686.0,1,1,2014-06-05,31,0,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,61,4186,0,1,0,0,0,1,0,0,0,0
2176,80134.0,1,0,2013-05-20,40,0,1218,16,272,104,0,80,2,5,3,6,6,1,0,0,1,1,1,53,4567,0,0,0,0,0,1,0,0,0,1
9265,75027.0,0,1,2013-01-09,74,0,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,72,4698,0,0,0,0,0,1,0,0,0,1
8867,67546.0,0,0,2012-08-31,90,0,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,37,4829,0,1,0,0,0,1,0,0,0,1
8932,65176.0,0,1,2012-10-29,57,0,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,56,4770,1,0,0,0,0,0,1,0,0,1
10236,31160.0,1,0,2013-09-16,59,0,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,50,4448,1,0,0,0,0,0,0,1,0,0
6340,29938.0,1,0,2013-10-27,52,0,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,40,4407,0,0,0,0,0,0,0,1,0,0
10089,102692.0,0,0,2013-04-05,5,0,168,148,444,32,172,148,1,6,9,13,2,1,1,0,1,1,1,51,4612,0,0,0,0,0,0,0,0,0,1
2227,26490.0,0,0,2012-09-22,92,0,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,67,4807,0,0,0,1,0,0,1,0,0,2
10992,75702.0,1,1,2012-08-29,77,0,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,58,4831,0,0,0,0,0,0,1,0,0,1
5304,30899.0,1,0,2012-10-13,35,0,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,51,4786,0,1,0,0,0,0,0,1,0,0
309,63342.0,0,1,2012-10-16,48,0,918,21,118,13,10,21,3,8,3,5,6,0,0,0,1,0,0,64,4783,0,1,0,0,0,0,1,0,0,2
3406,45989.0,0,1,2012-10-22,97,0,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,61,4777,0,0,0,0,0,0,0,1,0,2
2661,18701.0,1,1,2013-06-04,95,0,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,61,4552,0,0,0,0,0,0,0,1,0,0
3153,40737.0,2,1,2013-12-08,24,0,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,68,4365,0,1,0,0,0,0,0,1,0,0
10264,15287.0,1,0,2012-10-10,60,0,1,2,8,4,3,13,2,1,1,2,7,0,0,1,0,0,1,46,4789,0,0,0,0,0,0,0,0,0,0
1184,69674.0,0,2,2013-05-22,46,0,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,57,4565,0,1,0,0,0,0,0,0,0,2
4200,44159.0,1,0,2014-06-17,85,0,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,55,4174,1,0,0,0,0,1,0,0,0,2
9396,37717.0,1,0,2012-11-23,31,0,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,47,4745,0,1,0,0,0,1,0,0,0,0
2387,43776.0,1,1,2013-02-03,9,0,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,1,73,4673,1,0,0,0,0,0,1,0,0,2
6690,38179.0,1,1,2013-03-14,30,0,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,59,4634,1,0,0,0,0,1,0,0,0,0
1225,80124.0,0,0,2014-06-26,47,0,483,84,398,205,84,241,1,3,7,8,1,0,0,1,0,0,0,62,4165,0,0,0,0,0,1,0,0,0,1
9703,38097.0,1,1,2012-10-15,70,0,77,2,35,0,1,69,4,3,2,2,7,0,0,1,0,0,1,55,4784,0,1,0,0,0,1,0,0,0,0
291,72940.0,0,0,2013-06-19,13,0,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,55,4537,0,0,0,0,0,1,0,0,0,1
4557,22070.0,1,0,2013-10-04,11,0,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,55,4430,0,0,0,0,0,0,1,0,0,0
2379,69267.0,0,0,2012-09-22,31,0,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,1,72,4807,0,0,0,0,0,0,0,1,0,1
5726,31788.0,1,0,2014-03-20,15,1,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,0,42,4263,1,0,0,0,0,0,0,1,0,0
3066,61905.0,0,1,2014-02-04,2,0,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,50,4307,0,1,0,0,0,0,1,0,0,2
6336,29315.0,1,1,2014-04-06,55,0,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,65,4246,0,0,0,0,0,1,0,0,0,0
10967,33378.0,1,1,2013-02-06,38,0,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,62,4670,0,0,0,0,0,0,0,0,0,0
2304,66313.0,0,0,2013-09-16,86,0,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,62,4448,0,1,0,0,0,0,1,0,0,2
3445,60714.0,0,0,2013-01-17,56,0,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,1,69,4690,0,0,0,0,0,0,0,1,0,1
7828,77882.0,0,0,2014-04-30,29,0,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,44,4222,1,0,0,0,0,0,1,0,0,1
3762,69867.0,0,0,2013-04-02,30,0,196,0,512,33,130,54,1,3,5,8,1,1,0,0,0,0,1,39,4615,0,1,0,0,0,0,0,1,0,1
4391,63841.0,0,1,2013-04-21,64,0,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,57,4596,1,0,0,0,0,0,0,0,0,1
4669,24480.0,1,0,2013-02-11,46,0,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,44,4665,0,0,1,0,0,1,0,0,0,0
10144,51369.0,0,1,2012-10-25,84,0,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,49,4774,0,0,0,0,0,0,1,0,0,2
8652,37760.0,0,0,2012-08-31,20,0,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,79,4829,0,0,0,0,0,0,1,0,0,2
1672,65640.0,0,1,2014-03-01,74,0,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,51,4282,0,1,0,0,0,0,1,0,0,2
8962,44319.0,1,1,2014-04-17,18,0,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,50,4235,1,0,0,0,0,1,0,0,0,0
9974,30631.0,1,0,2013-07-12,75,0,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,51,4514,0,0,0,0,0,1,0,0,0,0
10983,75278.0,0,0,2013-01-29,17,0,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,73,4678,0,0,0,0,0,0,1,0,0,1
8148,50898.0,1,1,2013-01-08,88,0,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,69,4699,1,0,0,0,0,0,1,0,0,2
10102,79946.0,0,0,2014-05-12,19,0,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,59,4210,0,0,0,0,0,0,0,0,1,1
4697,35416.0,0,0,2013-06-13,62,0,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,76,4543,1,0,0,0,0,0,0,0,0,2
9262,32414.0,0,0,2013-07-04,11,0,20,6,5,0,9,12,1,1,0,3,7,0,0,1,0,0,0,41,4522,0,0,0,1,0,0,1,0,0,0
7254,38361.0,1,0,2013-12-27,74,0,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,56,4346,0,0,0,0,0,0,1,0,0,0
4543,82497.0,0,0,2012-10-31,32,0,777,129,573,216,21,203,1,2,7,9,4,0,0,0,0,1,0,45,4768,0,0,0,0,0,1,0,0,0,1
4927,16626.0,2,0,2014-01-15,76,0,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,54,4327,0,0,0,0,0,0,1,0,0,0
10451,29672.0,1,1,2013-03-12,6,0,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,60,4636,0,0,0,0,0,0,1,0,0,0
2926,55951.0,0,1,2012-08-23,62,0,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,1,0,0,73,4837,1,0,0,0,0,0,1,0,0,2
2874,35388.0,1,0,2013-03-07,20,0,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,37,4641,0,0,0,1,0,0,0,0,0,0
9738,42386.0,1,0,2013-01-13,43,0,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,39,4694,1,0,0,0,0,0,1,0,0,0
7119,68627.0,0,0,2013-01-12,45,0,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,43,4695,0,0,0,0,0,0,0,1,0,1
3924,57912.0,0,1,2014-03-17,34,0,801,0,80,0,0,35,5,8,3,12,5,0,0,0,1,0,0,60,4266,0,1,0,0,0,0,0,0,0,2
5827,35246.0,1,1,2014-04-16,53,0,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,67,4236,0,0,0,0,0,0,0,0,0,0
5596,58821.0,0,1,2013-10-12,44,0,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,69,4422,0,0,0,1,0,0,1,0,0,2
10812,46377.0,1,0,2014-03-01,89,0,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,47,4282,0,1,0,0,0,1,0,0,0,0
1717,39747.0,1,0,2014-04-13,43,0,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,37,4239,0,0,0,0,0,0,0,1,0,2
9491,51411.0,1,0,2013-12-27,68,0,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,41,4346,0,0,0,0,0,0,1,0,0,0
9274,80950.0,0,0,2013-03-28,44,0,525,147,112,219,147,63,1,6,7,9,2,1,0,0,0,0,0,64,4620,1,0,0,0,0,1,0,0,0,1
6609,27038.0,0,0,2012-09-18,64,0,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,1,59,4811,0,0,0,0,0,0,0,0,1,0
6963,77457.0,0,0,2014-03-05,85,0,675,11,400,15,45,11,1,2,5,10,1,0,0,0,0,1,0,78,4278,0,0,0,0,0,0,0,1,0,1
4440,64100.0,0,1,2013-09-10,93,0,509,0,27,0,0,10,1,8,3,6,7,0,0,0,1,0,0,61,4454,1,0,0,0,0,1,0,0,0,2
1379,51411.0,0,0,2013-04-27,12,0,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,33,4590,1,0,0,0,0,0,1,0,0,2
10032,12571.0,1,0,2014-01-18,86,0,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,49,4324,0,0,0,0,0,0,0,0,0,0
2826,22574.0,2,1,2013-10-28,28,0,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,58,4406,0,0,0,0,0,1,0,0,0,0
2437,51411.0,0,0,2013-06-03,69,0,861,138,461,60,30,61,1,6,5,12,3,1,0,0,1,0,0,36,4553,0,0,0,0,0,1,0,0,0,1
6320,70893.0,0,0,2013-02-06,42,0,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,49,4670,1,0,0,0,0,0,0,1,0,1
3050,54198.0,1,1,2013-12-17,13,0,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,59,4356,0,0,0,0,0,1,0,0,0,2
231,28839.0,1,1,2014-03-11,86,0,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,69,4272,1,0,0,0,0,0,1,0,0,0
2392,40321.0,1,1,2013-07-29,59,0,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,53,4497,0,0,0,0,0,1,0,0,0,0
9478,66503.0,1,0,2012-08-14,30,0,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,40,4846,0,0,0,0,0,0,0,1,0,1
113,30833.0,1,1,2013-07-16,33,0,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,74,4510,0,0,0,0,0,1,0,0,0,0
2863,51411.0,1,2,2013-08-23,67,0,738,20,172,52,50,20,6,2,3,10,7,1,0,0,1,0,0,55,4472,0,0,0,0,0,0,0,1,0,2
1802,64795.0,0,1,2013-01-17,23,0,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,54,4690,0,0,0,0,0,1,0,0,0,1
520,34421.0,1,0,2013-07-01,81,0,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,51,4525,0,0,0,0,0,1,0,0,0,0
8275,47025.0,1,1,2014-02-09,6,0,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,60,4302,0,1,0,0,0,0,0,0,0,0
9750,64325.0,0,1,2013-02-07,41,0,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,64,4669,0,1,0,0,0,0,0,0,0,2
2607,40464.0,0,1,2013-01-11,78,0,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,72,4696,0,0,0,0,0,0,0,1,0,2
7214,62187.0,0,0,2013-07-05,49,0,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,68,4521,0,0,0,0,0,1,0,0,0,1
5835,14849.0,1,0,2013-07-02,39,0,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,49,4524,0,1,0,0,0,0,0,0,0,0
3896,27255.0,1,0,2013-11-07,3,0,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,41,4396,0,0,0,0,0,1,0,0,0,0
10350,54432.0,2,1,2013-05-09,37,0,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,75,4578,0,1,0,0,0,1,0,0,0,0
7786,29999.0,1,0,2013-02-13,22,0,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,39,4663,0,1,0,0,0,0,0,1,0,2
2861,24072.0,1,0,2013-04-16,79,0,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,42,4601,0,0,0,0,0,0,0,1,0,0
663,33996.0,0,0,2013-09-11,46,0,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,36,4453,0,1,0,0,0,0,0,1,0,0
